196,1018,1999,TADO,0,1,NULL
197,1018,1999,NEGI,0,1,NULL
198,1018,1999,SOBA,0,15,NULL
199,1018,1999,SOPC,0,87,NULL
200,1018,1999,SOSO,0,30,NULL
201,1018,1999,SOTR,0,251,NULL
202,1018,1999,SOVA,0,25,NULL
203,1018,1999,SCOR,0,1,NULL
204,1019,1999,DIVI,0,1,NULL
205,1019,1999,ZATR,0,26,NULL
206,1019,1999,SYBA,0,1,NULL
207,1019,1999,MYCA,0,2,NULL
208,1019,1999,MIOR,0,79,NULL
209,1019,1999,MITO,0,2,NULL
210,1019,1999,NEFU,0,127,NULL
211,1019,1999,PEMA,0,1261,NULL
212,1019,1999,MUER,0,9,NULL
213,1019,1999,SPBE,0,9,NULL
214,1019,1999,TATO,0,300,NULL
215,1019,1999,NEGI,0,1,NULL
216,1019,1999,SOBA,0,4,NULL
217,1019,1999,SOPC,0,7,NULL
218,1019,1999,SOSO,0,10,NULL
219,1019,1999,SOTR,0,174,NULL
220,1019,1999,SOVA,0,57,NULL
221,1020,1999,ZATR,0,30,NULL
222,1020,1999,MYCA,0,1,NULL
223,1020,1999,MIOR,0,209,NULL
224,1020,1999,NEFU,0,53,NULL
225,1020,1999,PEMA,0,1012,NULL
226,1020,1999,MUER,0,11,NULL
227,1020,1999,SPBE,0,21,NULL
228,1020,1999,TATO,0,310,NULL
229,1020,1999,NEGI,0,1,NULL
230,1020,1999,SOBA,0,8,NULL
231,1020,1999,SOPC,0,29,NULL
232,1020,1999,SOSO,0,13,NULL
233,1020,1999,SOTR,0,242,NULL
234,1020,1999,SOVA,0,108,NULL
235,1020,1999,SCOR,0,2,NULL
236,1021,1978,CHBA,0,8,NULL
237,1021,1978,CHIN,0,9,NULL
238,1021,1978,CHPE,0,8,NULL
239,1021,1978,DIME,0,13,NULL
240,1021,1978,PELO,0,4,NULL
241,1021,1978,SYAU,0,1,NULL
242,1021,1978,NEAL,0,12,NULL
243,1021,1978,NELE,0,1,NULL
244,1021,1978,PEER,0,7,NULL
245,1021,1978,AMHA,0,13,NULL
246,1021,1978,SPTE,0,1,NULL
247,1022,1978,CHBA,0,24,NULL
248,1022,1978,CHIN,0,77,NULL
249,1022,1978,CHPE,0,10,NULL
250,1022,1978,DIME,0,34,NULL
251,1022,1978,PEAM,0,5,NULL
252,1022,1978,PELO,0,5,NULL
253,1022,1978,SYAU,0,1,NULL
254,1022,1978,NEAL,0,46,NULL
255,1022,1978,NELE,0,13,NULL
256,1022,1978,PEER,0,22,NULL
257,1022,1978,AMHA,0,9,NULL
258,1023,1978,DIME,0,7,NULL
259,1023,1978,PEAM,0,10,NULL
260,1023,1978,PEER,0,3,NULL
261,1023,1978,AMHA,0,1,NULL
262,1024,1978,DIME,0,2,NULL
263,1024,1978,SYFL,0,1,NULL
264,1024,1978,NEAL,0,29,NULL
265,1024,1978,NELE,0,1,NULL
266,1024,1978,NEST,0,1,NULL
267,1024,1978,ONTO,0,2,NULL
268,1024,1978,PEER,0,14,NULL
269,1024,1978,PEMA,0,2,NULL
270,1025,1978,CHIN,0,2,NULL
271,1025,1978,DIME,0,1,NULL
272,1025,1978,DIOR,0,1,NULL
273,1025,1978,NEAL,0,2,NULL
274,1025,1978,NELE,0,1,NULL
