1,'A.T.I.B.S. 1975. Nomenclature General des Bois Tropicaux. Nogent-sur-Marne, France.'
39,'Chudnoff, M., 1973. Physical, Mechanical, and other properties of Selected Secondary Species in Surinam, Peru, Colombia, Nigeria, Gabon, Philippines, and Malaysia. FPL-AID-PASA TA(AJ)2-73 (Species Properties). 77 pp.'
40,Cirad. http://www.cirad.fr/fr/pg_recherche/ur.php?id=85
41,Database of Brazilian Woods. 2006. http://www.ibama.gov.br/lpf/madeira/default.htm.
42,'Davis, E.M. 1957. Some machining properties of nine Liberian hardwoods. Rept. No. 2093, Forest Products Laboratory. '
43,'Desch, H.E. 1996. Timber: structure, properties, conversion and use. 7th Edition. Palgrave Macmillan, New York.'
44,'Detienne, P. and Jacquet, P. 1983. Atlas d''Identification des Bois de l''Amazonie et des Regions Voisines. Centre Technique Forestier Tropical, Nogent-sur-Marne, France.'
45,'Detienne, P., Jacquet P., and Mariaux, A. 1982. Manuel d''Identification des Bois Tropicaux, Tome 3, Guyane Francaise. Centre Technique Forestier Tropical, Nogent-sur-Marne, France.; Pierre Détienne, P. and Jacquet, P. 1983. Atlas d''Identification des Bois de l''Amazonie et des Régions Voisines. Centre Technique Forestier Tropical, Nogent-sur-Marne, 640 pp.'
46,'Dimitri, M.J. and Biloni, J.S. 1973. Libro del árbol. Tomo 1. Esencias forestales indígenas de la Argentina de aplicación ornamental. Editorial Celulosa Argentina; S.A. Leonardis R.F.J. 1975. Libro del árbol. Tomo 2. Esencias Forestales indígenas de la Argentina de aplicación industrial. Editorial Celulosa Argentina S. A.'
47,'Do Nascimento, C.C., 1993. Variabilidade da densidade basica e de propriedades mecanicas de madeiras da Amazonia. Masters thesis in Forestry Sciences, Universidade de S╩o Paulo, Escola Superior de Agricultura ''Luiz de Queiroz'', Piracicaba, SP Brazil, 129.'
48,'Easdale, T. - Universidad Tucuman, Unpublished data.'
49,'Echenique Manrique, R. 1971. Caracteristicas de la madera y su uso en la construccion. Camara Nacional de la Industria de la Construccion, Mexico, D.F., 173 pp.'
50,'Echenique-Manrique, R. and Diaz Gomez, V. 1969. Algunas Caracteristicas Tecnologicas de la Madera de Once Especies Mexicanas. Boletin Tecnico No. 27, Instituto Nacional de Investigaciones Forestales, Mexico. 61 pp.'
51,'Echinique-Manrique, R. and Becerra Martinez, J. 1981. Algunas Caracteristicas Fisicomecanicas de la Madera de Tres Especies de la Cordillera Neovolcanica. Nota Tecnica No. 6. Instituto Nacional de Investigaciones Forestales, Mexico. 8 pp.'
52,'Fanshawe, D.B. 1961. Forest products of British Guiana I: principal timbers. Forestry Bulletin (New Series). Forest Department, Georgetown, British Guiana By H ter Steege.'
53,'Faridah Hanum, I. and Van der Maesen, L.J.G. (Editors), 1997. PROSEA 11: Auxiliary plants; World Density Database. http://www.worldagroforestry.org/SEA/Products/AFDbases/WD/index.htm.'
54,'Faridah Hanum, I. and Van der Maesen, L.J.G. (Editors), 1997. PROSEA 11: Auxiliary plants.'
55,'Favrichon, V. 1994. Classification des espèces arborées en groupes fontionnels en vue de la réalisation d''un modèle de dynamique de peuplement en forêt Guyannaise. Revue d''Ecologie Terre et Vie 49:379-402. V. Favrichon, Modele matriciel deterministe en temps discret. Application a l''etude d''un peupleument forestier tropical humide. Unpublished PhD thesis, Universite Claude Bernard, Lyon I, 1995.'
56,'Ferraz, I.D.K., Leal Filho, N., Imakawa,  A.M., Varela, V.P., and Pina-Rodrigues, F.C.M. 2004. Caracteristicas basicas para um agrupamento ecologico preliminar de especies madeireiras da floresta de terra firme da Amazonia Central. Acta Amazonica 34: 621-633.'
57,'FIDS (Forest Industries Development Surveys) reports compiled By H ter Steege for ter Steege, H. and Hammond, D.S. 2001. Character convergence, diversity, and disturbance in tropical rain forest in Guyana. Ecology 82: 3197-3212. Reports include: de Milde, R. and de Groot, D. 1970a. Reconnaissance survey of the more accessible forest areas. UNDP/FAO, Georgetown, Guyana.; de Milde, R. and de Groot, D. 1970b. Reconnaissance survey of the more accessible forest areas. Zone 1. UNDP/FAO, Georgetown, Guyana.; de Milde, R. and de Groot, D. 1970c. Reconnaissance survey of the more accessible forest areas. Zone 2. UNDP/FAO, Georgetown, Guyana.; de Milde, R. and de Groot, D. 1970d. Reconnaissance survey of the more accessible forest areas. Zone 3. UNDP/FAO, Georgetown, Guyana.; de Milde, R. and de Groot, D. 1970e. Reconnaissance survey of the more accessible forest areas. Zone 4. UNDP/FAO, Georgetown, Guyana.; de Milde, R. and de Groot, D. 1970f. Reconnaissance survey of the more accessible forest areas. Zone 5. UNDP/FAO, Georgetown, Guyana.; de Milde, R. and de Groot, D. 1970g. Reconnaissance survey of the southern part of Guyana. UNDP/FAO, Georgetown, Guyana.'
58,'Flynn Jr., J.H. and Holder, C.D. 2001. A Guide to Useful Woods of the World. 2nd ed. Forest Products Society, Madison.'
59,Forest Products Laboratory. 1987 and 1999. Wood Handbook: Wood as an Engineering Material. General Technical Report. FPL-GTR-113. USDA. 
60,Forestry Compendium. CAB International. http://www.cabi.org/compendia/fc/.
61,Forestry Compendium. CAB International. http://www.cabi.org/compendia/fc/.
62,Forestry Compendium. CAB International. http://www.cabi.org/compendia/fc/.
63,Forestry Compendium. CAB International. http://www.cabi.org/compendia/fc/.
64,'Gazel, M. 1983. Croissance des arbres et productivite des peuplements en foret dense equatoriale de Guyane. Unpublished report of the Office National des Forets.'
65,'Gérard, J., Miller, R.B. and ter Welle, B.J.H. 1996. Major timber trees of Guyana: timber characteristics and utilization. Tropenbos Series 15, Tropenbos Foundation, Wageningen, The Netherlands. '
66,'Gimenez, A.M. and Moglia, J,G. Arboles del Chaco Argentino. 2003. Guia para el Reconocimiento Dendrologico. Facultad de Ciencias Forestales, Universidad Nacional de Santiago del Estero. Santiago del Estero, Argentina, 307 pp.'
67,'Ginoga, B. and Karnasudirdja, S. 1978. Sifat Mekanis Sepuluh Jenis Kayu Indonesia. Laporan LPHH Badan Penelitian dan Pengembangan Pertanian. Departemen Pertanian. Bogor. 1-10 pp.'
68,'Ginoga, B., Hadjib, N. and Karna Sudjirdja, S. 1982. Sifat Fisis dan Mekanis Beberapa Jenis Kayu Indonesia Bagian 10. Laporan BPHH No. 162 Lophopetalum javanum.'
69,'Ginoga, B., Hadjib, N. and Karna Sudjirdja, S. 1982. Sifat Fisis dan Mekanis Beberapa Jenis Kayu Indonesia Bagian 10. Laporan BPHH No. 162.'
70,'Ginoga, B., Hadjib, N. and Karnasudirdja, S. 1980. Sifat Fisis dan Mekanis beberapa Jenis Kayu Indonesia Bagian IX. Laporan BPHH No. 153.'
71,'Goldsmith, B. and Carter, D.T. 1981. in Prospect: The Wood Database Version 2.1.'
72,'Goldsmith, B. and D.T. Carter. 1981. The indigenous timbers of Zimbabwe. The Zimbabwe Bulletin of Forestry Research No. 9:x, 406 pp.'
73,'Green, D.W., Winandy, J.E. and Kretschmann, D.E. 1999. Mechanical Properties. Forest Products Laboratory, Chapter 4, 463-509 pp.'
74,'Gueneau, P. and Gueneau, D. 1969. Proprietes physiques et mecaniques des bois malgaches. Centre Technique Forestier Tropical, Madagascar.'
75,'Gueneau, P. and Gueneau, D. 1969. Proprietes physiques et mecaniques des bois malgaches. Centre Technique Forestier Tropical, Madagascar. P. and Gueneau, D. 1969.'
76,'Gutierrez Oliva, A. and Plaza Pulgar, F. 1967. Caracteristicas fisico-mecanicas de las maderas espanolas. Ministerio de Agricultura, Direccion general de montes, caza y pesca fluvial, Instituto Forestal de Investigaciones y Experiencias. Madrid. 10 3 pp., A. and Plaza Pulgar, F. 1967.'
77,'Gutierrez Rojas, V.H. and Sandova, l. J.S. (sin fecha). Informacion Technica para el Procesamiento Industrial de 134 Especies Maderables de Bolivia. Serie Tecnica XII. Ministerio de Desarrollo Sostenible y Planificacion. Santa Cruz, La Paz, Bolivia. 352 pp.'
78,'Heady, R.D., Banks, J.G. and Evans, P.D. 2002. Wood Anatomy of Wollemi Pine (Wollemia nobilis, Araucariaceae). IAWA Journal 23(4): 339-357.'
79,'Hidayat, S. and Simpson, W.T. 1994. Use of green moisture content and basic specific gravity to group tropical woods for kiln drying. USDA FPL-RN-0263. '
80,'Hong, L.T., Lemmens, R.H.M.J., Prawirohatmodjo, S., Soerianegara, I., Sosef, M.S.M. and Wong, W.C. (Editors). CD-ROM PROSEA Timber trees. http://proseanet.org/prosea/product_details.php?cat=3andid=43anduser_id=.'
81,'Hong, L.T., Lemmens, R.H.M.J., Prawirohatmodjo, S., Soerianegara, I., Sosef, M.S.M. and Wong, W.C. (Editors). CD-ROM PROSEA Timber trees. http://proseanet.org/prosea/product_details.php?cat=3andid=43anduser_id=.'
82,'Hong, L.T., Lemmens, R.H.M.J., Prawirohatmodjo, S., Soerianegara, I., Sosef, M.S.M. and Wong, W.C. (Editors). CD-ROM PROSEA Timber trees. http://proseanet.org/prosea/product_details.php?cat=3andid=43anduser_id=.'
83,'Hong, L.T., Lemmens, R.H.M.J., Prawirohatmodjo, S., Soerianegara, I., Sosef, M.S.M. and Wong, W.C. (Editors). CD-ROM PROSEA Timber trees. http://proseanet.org/prosea/product_details.php?cat=3andid=43anduser_id=.'
84,'Hong, L.T., Lemmens, R.H.M.J., Prawirohatmodjo, S., Soerianegara, I., Sosef, M.S.M. and Wong, W.C. (Editors). CD-ROM PROSEA Timber trees. http://proseanet.org/prosea/product_details.php?cat=3andid=43anduser_id=.'
85,'Howard, L.A. 1951. A manual of the timbers of the world: their characteristics and uses. London, MacMillan. 751 pp. This data is in Reyes et al 1992. USDA report.'
86,'Huerta Crespo, J. and Becerra Martinez, J. 1982. Anatomia Macroscopica y Algunas Caracteristicas Fisicas de Diecisiete Maderas Tropicales Mexicanas. Boletin Divulgativo No. 46, Instituto Nacional de Investigaciones Forestales, Mexico. 61 pp.'
87,'IBDF. 1981. Madeiras de Amazônia, caracteristicas e utilização. Vol 1. Floresta Nacional do Tapajos. Instituto Brasileiro de Desenvolvimento Florestal, Brasilia, DF Brasil, 113 pp. In Fearnside, P.M. 1997. Wood density for estimating forest biomass in Brazilian Amazonia. Forest Ecology and Management 90: 59-87.'
88,'IBDF. 1983. Potencial madeireira do Grande Carajas, Instituto Brasileiro de Desenvolvimento Florestal, Brasilia, DF Brasil, 134 pp. In Fearnside, P.M. 1997. Wood density for estimating forest biomass in Brazilian Amazonia. Forest Ecology and Management 90: 59-87.'
89,'IBDF. 1988. Madeiras de Amazônia, caracteristicas e utilização. Estação experimental de Curua-Una. Vol 2. Instituto Brasileiro de Desenvolvimento Florestal, Brasilia, DF Brasil, 134 pp. In Fearnside, P.M. 1997. Wood density for estimating forest biomass in Brazilian Amazonia. Forest Ecology and Management 90: 59-87.'
90,'Ilic, J., Boland, D., McDonald, M., Downes, G. and Blakemore,  P. 2000. Woody density phase 1ùstate of knowledge. National carbon accounting system. Technical Report 18 Australian Greenhouse Office, Canberra, Australia.'
91,'Inga, P.R. and Castillo, M.U. 1987. Caracteristicas fisico-quimicas de la madera y carbon de once especies forestales de la Amazonia peruana. Revista forestal del Peru 14:62-73. By T Baker.'
92,'INPA 1991. Catalogo de madeiras da Amazônia. Instituto Nacional de Pesquisas da Amazônia, Coodenação de Pesquisas em Produtos Forestais, Manaus, AM Brasil, 163 pp. In Fearnside, P.M. 1997. Wood density for estimating forest biomass in Brazilian Amazonia. Forest Ecology and Management 90: 59-87.'
93,'INPA. 1991. Catálogo de Madeiras de Amazônia. Coordenacão de Pesquisas em Produtos Florestais, Manaus, AM, Brazil.'
94,'Jenkins, K.L. and Coomes, D.A. unpublished data.'
95,'Keenan, F.J. and Tejada, M. 1984. Tropical Timber for Building Materials in the Andean Group Countries of South America. IDRC-TS 49.'
96,'King, D.A. 1996. Allometry and life history of tropical trees. Journal of Tropical Ecology 12: 25-44.'
97,'Kininmonth, J.A. 1982. Properties and uses of the timbers of West Samoa. Indigenous hardwoods. Forest Research Institute, Rotorua, New Zealand. 57 pp.'
98,'Kryn, J.M., and Fobes, E.W. 1959. The Woods of Liberia. Forest Products Laboratory Document No. 2159, Forest Service, U.S. Department of Agriculture.'
99,'Kukachka, B.F. 1970. Properties of imported tropical woods. Forest Products Laboratory Research Paper 125,Forest Service, United States Department of Agriculture.'
100,'Kukachka, B.F. 1970. Properties of imported tropical woods. Forest Products Laboratory Research Paper 125,Forest Service, United States Department of Agriculture.'
101,'Kukachka, B.F., McClay, T.A. and Beltranena M.E. 1968. Selected Properties of 52 Timber Species from the Department of El Peten, Guatemala. (also Kukachka, McClay, Beltranena. 1968. Propiedades seleccionadas de 52 especies de madera del Departamento del Peten, Guatemala. Boletin Numero 2, Proyecto de Evaluacion Forestal -- FAO-FYDEP -- Guatemala, C.A.; 88 pp.)'
102,'Lastra Rivera, J.A. 1986. Compilacion de las propiedades fisico-mecanicas y usos posibles de 178 maderas de Colombia. Bogota. 75 pp.'
103,'Lauricio, F.M. and Siopongco, J.D. 1970. Sixth progress report on the mechanical and related properties of Philippine woods. The Philippine Lumberman 16(6): 17-24.'
104,'Lavers, G.M. 1983. The Strength Properties of Timber. 3rd ed. Building Research Establishment Report, HMSO, London, 60 pp.'
105,'Lavers, G.M. 1983. The Strength Properties of Timber. 3rd ed. Building Research Establishment Report, HMSO, London, 60 pp.'
106,'Lemmens, R.H.M.J. and Wulijarni-Soetjipto, N. (Editors), 1992. PROSEA 3: Dye and tannin-producing plants. '
107,'Lemmens, R.H.M.J., Soerjanegara, I. and Wong, W.C. (Editors), 1995. PROSEA 5(2): Timber trees: Minor commercial timbers; World Density Database. http://www.worldagroforestry.org/SEA/Products/AFDbases/WD/index.htm.'
108,'Lemmens, R.H.M.J., Soerjanegara, I. and Wong, W.C. (Editors), 1995. PROSEA 5(2): Timber trees: Minor commercial timbers; World Density Database. http://www.worldagroforestry.org/SEA/Products/AFDbases/WD/index.htm.'
109,'Limaye, V.D. and Sen, B.R. 1953. Weights and specific gravities of Indian woods. Indian Forest Records (New Series): Timber Mechanics. 1(4) 75-107.'
110,'Liogier, A.H. 1978. Arboles Dominicanos. Academia de Ciencias de la Republica Dominicana, Santo Domingo, Dominican Republic.'
111,'Little, E.L., Jr., and F.H. Wadesworth. 1964. Common trees of Puerto Rico and the Virgin Islands, US Department of Agriculture, Agricultural Handbook 249, Superintendent of Documents, US Government Printing Office, Washington DC.'
112,'Little, E.L., Jr., R.O. Wodbury, and F.H. Wadesworth. 1974. Trees of Puerto Rico and the Virgin Islands. Second Volume. US Department of Agriculture, Agricultural Handbook 449, Superintendent of Documents, US Government Printing Office, Washington DC. '
113,'Llach Cordero. (no date) Report on a Wood Testing Programme Carried out for UNDP/SF Project 234, Inventory and Forest Demonstrations Panama, Part III, Physical and Mechanical Properties of 113 Species.'
114,'Lorenzi, H. 1992. Arboles brasileiras: Manual de identificação e cultivo de plantas arbóreas nativas do Brasil. Nova Odessa, SP, Brazil, Instituto Plantarum de Estudos da Flora Ltda. ISBN 85-86714-11-9 www.plantarum.com.br.'
115,'Loureiro, A. A. and Braga Lisboa, P. L. 1979. Madeiras do Município de Aripuana e suas utilidades (Mato Grosso). Acta Amazonica 9(1): 1-79.'
116,'Malavassi, I.M.C. 1992. Maderas de Costa Rica: 150 Especies forestales, Editorial de la Universidad de Costa Rica.'
117,'Mallque, M.A., Yoza, L.Y. and Garcia, A.Q. 1991. Determinacion de las propiedades electricas en seis maderas tropicales. Revista Forestal del Peru, 18:5-21 By T Baker.'
118,'Markwardt, L.J. and Wilson, T.R. 1935. Strength and Related Properties of Woods Grown in the United States. USDA Forest Service, Tech. Bull. No. 479.'
119,'Martawijaya, A. et al. 1992. Indonesian Wood Atlas Vol. I. and II AFPRDC AFRD Department of Forestry Bogor Indonesia.'
120,'Martawijaya, A. et al. 1992. Indonesian Wood Atlas Vol. I. and II AFPRDC AFRD Department of Forestry Bogor Indonesia.'
121,'Martins, R. 1944. Livro das Arvores do Parana. Edicao do Diretorio Regional de Geografia do Estado do Parana, Curitiba, Brasil.'
122,'Meniado, J.A., Valbuena, R.R. and Tamolang, F.N. 1974. Timbers of the Philippines, Vol. I. Manila.'
123,'Monteiro, R.F.R., Pimenta de Franca, O.M.V. and Sardinha, R.M.A. 1971. Essencias Florestais de Angola: Estudo das suas Madeiras II: Regiao Dos Dembos. Instituto de Investigacao Cientifica de Angola, Luanda, Angola.'
124,'Munishi, P.K.T., Maliondo, S.M., Temu, R.P.C., and Msanya, B.M. 2004. The Potential of Afromontane Rain Forests to mitigate carbon emissions in Tanzania. Journal of the Tanzania Association of Foresters.'
125,New Zealand Forest Service. 1957. Forest Trees and Timbers of New Zealand.
126,Nguyen Ngoc Chinh et al. 1996. Vietnam Forest Trees. Forest Inventory and Planning Institute Agricultural Publishing House Hanoi.
127,Nguyen Ngoc Chinh et al. 1996. Vietnam Forest Trees. Forest Inventory and Planning Institute Agricultural Publishing House Hanoi.
128,'Nogueira, E.M., Nelson, B.W., and Fearnside, P.M. 2005. Wood density in dense forest in central Amazonia, Brazil Forest Ecology and Management 208: 261-286.'
129,'Oey Djoen Seng. 1951. in Soewarsono, P.H. 1990. Specific gravity of Indonesian Woods and Its Significance for Practical Use FRPDC Forestry Department, Bogor, Indonesia.'
130,'Oey Djoen Seng. 1951. in Soewarsono, P.H. 1990. Specific gravity of Indonesian Woods and Its Significance for Practical Use FRPDC Forestry Department, Bogor, Indonesia.'
131,Omog Hardwood Consulting: lumber. www.omog-hardwood.com/english/speciesanduses.htm.
132,'Panshin, A.J. and de Zeeuw, C. 1980. Textbook of Wood Technology. 4th ed. McGraw-Hill, New York.'
133,'Paribotro, Memed R. and Karnasudirdja. 1977. Sifat Finir dan Kayu Lapis Lima Jenis Kayu. Laporan No. 99. Lembaga Penelitian Hasil Hutan. Badan Penelitian dan Pengembangan Pertanian. Departemen Pertanian. Bogor.; World Agroforestry Database. http://www.worldagroforestry.org/SEA/Products/AFDbases/WD/index.htm.'
134,'Parolin, P., Ferreira, L.V., and Junk, W.J. 1998. Central Amazonian floodplains: effect of two water types on the wood density of trees. Verh. Internat. Verein. Limnol. 26, 1106-1112. Data also used in Parolin, P. and M. Worbes. 2000. Wood density of trees in black water floodplains of Rio Jaú National Park, Amazonia, Brazil. Acta Amazonica 30:441-448. and in Parolin, P, Ferreira LV, 1998. Are there differences in specific wood gravities between trees in varzea and igapo (Central Amazonia)? Ecotropica 4, 25-32.'
135,'Pearson, R.S. and Brown, H.P. 1932. Commercial timbers of India. Vols. I and II. Goernment of India, Central Publication Branch, Calcutta.'
136,Prospect: The Wood Database Version 2.1 to 2.3. http://www.plants.ox.ac.uk/ofi/prospect/downloads/index.htm.
137,Prospect: The Wood Database Version 2.1. http://www.plants.ox.ac.uk/ofi/prospect/downloads/index.htm.
138,'Proyectos Andinos de Desarrollo Technologico en el area de los recursos forestales tropicales. 1981. Tablas de propiedades fisicas y mecanicas de la madera de 20 especies del Peru. PADT-REFORT, Lima. By T Baker.'
139,'Purkayastha, S.K. 1982. Indian Woods: Their identifications, properties and uses, Vol. IV, Myrlacene to Symploceae, Controller of Publications, New Delhi.'
140,'Reid, Collins and Associates, 1977. Jari hog fueld study: investigation of moisture content, specific gravity, rate of drying and other related properties of indigenous hardwood species at Jari, Brazil. Progress Report, dry season sampling and results, Vancouver BC, 63 pp. In Fearnside, P.M. 1997. Wood density for estimating forest biomass in Brazilian Amazonia. Forest Ecology and Management 90: 59-87.'
141,'Reyes, G., Brown, S., Chapman, J. and Lugo, A.E. 1992. Wood densities of tropical tree species. General Technical Report SO-88, United States Department of Agriculture, Forest Service, Southern Forest Experiment Station. Brown''s 1997 FAO Primer is a summary of these data.'
142,'Rich, P.M. 1987. Mechanical structure of the stem of arborescent palms. Botanical Gazette 148: 42-50.'
143,'Rijsdijk, J.F. and Laming, P.B. 1994. Physical and Related Properties of 145 Timbers. Kluwer Academic Publishers, Dordrecht, Netherlands, 380 pp.'
144,'Rocafort, J.E. and Siopongco, J.O. 1974. Fifth progress report on the specific gravity of Philippine Woods. The Philippine Lumberman 20(5): 11-24.'
145,'Rocafort, J.E. and Siopongco, J.O. 1974. Fifth progress report on the specific gravity of Philippine Woods. The Philippine Lumberman 20(5): 11-24.'
146,'Salazar C.A. 1966. Identification of Trees of Peru. Final Report Collection of wood samples and herbarium voucher specimens from the forest trees of Peru. Servicio Forestal y de Caza, Ministerio de Agricultura, Lima, Peru. 15 pp.'
147,'Sallenave, P. 1955. Propriétés Physiques et Mécaniques des Bois. CTFT, Nogent sur Marne, France.; Sallenave P. 1964. Propriétés Physiques et Mécaniques des Bois. CTFT, Nogent sur Marne, France.; Sallenave P. 1971. Propriétés Physiques et Mécaniques des Bois. CTFT, Nogent sur Marne, France.'
148,'Schütt, P., Schuck, H.J., Aas, G. and Lang, U.A. 1994. Enzyklopädie der Holzgewächse. Handbuch und Atlas der Dendrologie. Ecomed, Landsberg am Lech, Germany, ISBN 3-609-72030-1.'
149,'Schütt, P., Schuck, H.J., Aas, G. and Lang, U.A. 1994. Enzyklopädie der Holzgewächse. Handbuch und Atlas der Dendrologie. Ecomed, Landsberg am Lech, Germany, ISBN 3-609-72030-1.'
150,'Schütt, P., Schuck, H.J., Aas, G. and Lang, U.A. 1994. Enzyklopädie der Holzgewächse. Handbuch und Atlas der Dendrologie. Ecomed, Landsberg am Lech, Germany, ISBN 3-609-72030-1.'
151,'Schütt, P., Schuck, H.J., Aas, G. and Lang, U.A. 1994. Enzyklopädie der Holzgewächse. Handbuch und Atlas der Dendrologie. Ecomed, Landsberg am Lech, Germany, ISBN 3-609-72030-1.'
